ID,D_Mpc,R_kpc,Vobs_kms,eV_kms,Vgas_kms,Vdisk_kms,Vbul_kms,SBdisk,SBb,Vobs_ms,Vgas_ms,Vdisk_ms,Vbul_ms,R_m,Vbar_kms,Vbar_ms,g_obs,g_bar,eV_ms,g_obs_err
UGC02885,80.6,62.34,298.0,10.0,83.33,168.07,58.02,1.38,0.0,298000.0,83330.0,168070.0,58020.0,1.9236114039954e+21,196.36123395415908,196361.23395415908,4.61652492886824e-11,2.0044450828225697e-11,10000.0,3.0983388784350606e-12
UGC02885,80.6,66.21,298.0,10.0,82.83,162.78,56.3,1.0,0.0,298000.0,82830.0,162780.0,56300.0,2.0430271263800998e+21,191.1225452425747,191122.54524257468,4.3466872687758063e-11,1.7879266911507518e-11,10000.0,2.9172397777018834e-12
UGC02885,80.6,70.19,298.0,10.0,85.86,158.17,54.68,0.71,0.0,298000.0,85860.0,158170.0,54680.0,2.1658370941039e+21,188.09463283145533,188094.63283145532,4.1002160431065124e-11,1.6335296406324617e-11,10000.0,2.7518228477224918e-12
UGC02885,80.6,74.07,298.0,10.0,86.26,152.97,53.23,0.0,0.0,298000.0,86260.0,152970.0,53230.0,2.2855613842466996e+21,183.50488113399055,183504.88113399054,3.885434913806482e-11,1.473337869291078e-11,10000.0,2.607674438796297e-12
UGC02916,65.4,0.37,183.0,47.6,-2.62,11.2,123.59,213.07,8848.49,183000.0,-2620.0,11200.0,123590.0,1.14170070497e+19,124.12410120520511,124124.10120520511,2.9332556119320238e-09,1.3494598394248025e-09,47600.0,1.5259340669722876e-09
UGC02916,65.4,0.74,196.0,40.7,-3.79,21.14,191.42,200.63,5187.42,196000.0,-3790.0,21140.0,191420.0,2.28340140994e+19,192.62107906457175,192621.07906457174,1.6824023946367555e-09,1.6248952084589863e-09,40700.0,6.987120149154689e-10
UGC02916,65.4,1.11,205.0,14.1,-4.87,30.05,218.87,188.92,3807.55,205000.0,-4870.0,30050.0,218870.0,3.4251021149100003e+19,220.97691350003058,220976.91350003058,1.2269707176629468e-09,1.4256741744262741e-09,14100.0,1.6878328896631756e-10
UGC02916,65.4,1.48,211.0,7.89,-5.72,38.06,240.05,177.89,2861.06,211000.0,-5720.0,38060.0,240050.0,4.56680281988e+19,243.1157841440987,243115.78414409872,9.748833430292457e-10,1.294237715775806e-09,7890.0,7.290833721801657e-11
UGC02916,65.4,1.84,214.0,1.48,-6.31,45.23,258.74,167.77,2139.16,214000.0,-6310.0,45230.0,258740.0,5.67764674904e+19,262.7393320384293,262739.33203842933,8.066017845816733e-10,1.2158550831235181e-09,1480.0,1.1156734964307257e-11
UGC02916,65.4,2.21,214.0,1.5,-6.65,51.92,273.65,157.98,1447.96,214000.0,-6650.0,51920.0,273650.0,6.819347454009999e+19,278.61125497725317,278611.25497725315,6.715598568462801e-10,1.1382941245258647e-09,1500.0,9.414390516536637e-12
UGC02916,65.4,2.6,213.0,2.64,-6.69,58.41,280.2,148.27,808.78,213000.0,-6690.0,58410.0,280200.0,8.0227617106e+19,286.3014568597233,286301.4568597233,5.655035215623646e-10,1.0216995986768479e-09,2640.0,1.4018115464081149e-11
UGC02916,65.4,2.96,211.0,4.5,-6.41,63.99,275.3,139.85,573.6,211000.0,-6410.0,63990.0,275300.0,9.13360563976e+19,282.7116874131666,282711.6874131666,4.874416715146228e-10,8.750749851961007e-10,4500.0,2.0791350917685333e-11
UGC02916,65.4,3.17,210.0,8.68,-6.08,66.97,274.94,135.15,462.34,210000.0,-6080.0,66970.0,274940.0,9.78159793177e+19,283.0440794293355,283044.0794293355,4.5084658260963723e-10,8.190272331660149e-10,8680.0,3.7269984162396675e-11
UGC02916,65.4,3.33,209.0,3.0,-5.72,69.15,273.2,131.68,390.24,209000.0,-5720.0,69150.0,273200.0,1.027530634473e+20,281.8735193309226,281873.5193309226,4.251065470413261e-10,7.73239047425089e-10,3000.0,1.2204015704535677e-11
UGC02916,65.4,3.7,207.0,1.6,-4.34,74.09,268.56,123.99,254.51,207000.0,-4340.0,74090.0,268560.0,1.14170070497e+20,278.62633992499707,278626.33992499707,3.753085183662554e-10,6.79973630234729e-10,1600.0,5.801870815323755e-12
UGC02916,65.4,4.07,206.0,1.73,0.84,78.64,262.81,116.75,150.84,206000.0,840.0,78640.0,262810.0,1.255870775467e+20,274.32471871852886,274324.71871852886,3.3790100724511265e-10,5.992181104143975e-10,1730.0,5.675424684796552e-12
UGC02916,65.4,4.44,205.0,3.45,5.14,83.02,255.92,109.94,84.07,205000.0,5140.0,83020.0,255920.0,1.3700408459640001e+20,269.0980980980728,269098.0980980728,3.067426794157367e-10,5.285520253890503e-10,3450.0,1.0324509697407723e-11
UGC02916,65.4,4.81,205.0,2.77,7.67,87.31,248.41,103.48,50.43,205000.0,7670.0,87310.0,248410.0,1.4842109164609998e+20,263.41866505621806,263418.66505621804,2.8314708869144935e-10,4.67517064659882e-10,2770.0,7.651877421222582e-12
UGC02916,65.4,5.18,206.0,7.48,9.9,90.63,241.01,89.73,30.04,206000.0,9900.0,90630.0,241010.0,1.598380986958e+20,257.67736998036906,257677.36998036905,2.654936485497314e-10,4.154055105870995e-10,7480.0,1.928050962283486e-11
UGC02916,65.4,5.55,207.0,5.02,12.08,91.17,233.88,79.83,17.93,207000.0,12080.0,91170.0,233880.0,1.7125510574549998e+20,251.31205641592288,251312.05641592288,2.5020567891083696e-10,3.6879338239326966e-10,5020.0,1.2135579788718856e-11
UGC02916,65.4,5.92,208.0,7.7,14.21,91.98,227.13,78.76,10.75,208000.0,14210.0,91980.0,227130.0,1.826721127952e+20,245.4593273843958,245459.32738439582,2.3683965405548666e-10,3.298274732692706e-10,7700.0,1.7535243617569684e-11
UGC02916,65.4,6.28,210.0,1.95,16.44,93.75,220.9,77.91,6.52,210000.0,16440.0,93750.0,220900.0,1.937805520868e+20,240.53304575463224,240533.04575463224,2.2757701701792196e-10,2.985652867480971e-10,1950.0,4.2264303160471225e-12
UGC02916,65.4,6.34,210.0,4.78,16.75,94.14,219.93,77.94,6.01,210000.0,16750.0,94140.0,219930.0,1.956319586354e+20,239.81681967701934,239816.81967701935,2.2542329130481862e-10,2.9398114398673243e-10,4780.0,1.026212697559079e-11
UGC02916,65.4,6.65,212.0,1.96,18.67,96.53,214.9,75.88,3.89,212000.0,18670.0,96530.0,214900.0,2.051975591365e+20,236.3231258256373,236323.1258256373,2.1902794647816784e-10,2.7217000063265276e-10,1960.0,4.049950708464235e-12
UGC02916,65.4,7.03,214.0,0.76,20.8,99.17,209.22,70.88,2.31,214000.0,20800.0,99170.0,209220.0,2.169231339443e+20,232.46577662098994,232465.77662098996,2.1111625656191734e-10,2.491220568197954e-10,760.0,1.4995173363276372e-12
UGC02916,65.4,7.39,215.0,2.22,22.73,101.39,204.19,67.18,1.39,215000.0,22730.0,101390.0,204190.0,2.280315732359e+20,229.1072698541013,229107.2698541013,2.027131565337225e-10,2.3018804087142194e-10,2220.0,4.186262395394083e-12
UGC02916,65.4,7.77,216.0,1.76,24.56,103.08,199.24,63.61,0.82,216000.0,24560.0,103080.0,199240.0,2.3975714804369998e+20,225.66625268302747,225666.25268302747,1.9459690933384024e-10,2.1240350085711722e-10,1760.0,3.171208892847767e-12
UGC02916,65.4,8.14,217.0,1.53,26.28,105.18,194.76,60.05,0.49,217000.0,26280.0,105180.0,194760.0,2.511741550934e+20,222.9011628502642,222901.1628502642,1.874754987530058e-10,1.9781067196791996e-10,1530.0,2.643663715134552e-12
UGC02916,65.4,8.51,218.0,7.7,27.91,106.86,190.42,56.59,0.29,218000.0,27910.0,106860.0,190420.0,2.6259116214309998e+20,220.13133375328465,220131.33375328465,1.809809576687186e-10,1.845370716383545e-10,7700.0,1.2784893339900305e-11
UGC02916,65.4,8.88,218.0,6.86,29.33,108.2,186.31,53.33,0.18,218000.0,29330.0,108200.0,186310.0,2.7400816919280003e+20,217.43712884417877,217437.12884417878,1.7344008443252196e-10,1.725456038018093e-10,6860.0,1.0915586965202759e-11
UGC02916,65.4,9.25,218.0,8.37,30.55,109.65,182.7,50.25,0.11,218000.0,30550.0,109650.0,182700.0,2.8542517624249998e+20,215.25732275581242,215257.32275581243,1.665024810552211e-10,1.6233927087298262e-10,8370.0,1.2785557490203677e-11
UGC02916,65.4,9.52,218.0,3.93,31.16,110.49,180.08,48.1,0.07,218000.0,31160.0,110490.0,180080.0,2.9375650571119998e+20,213.55980918702846,213559.80918702847,1.6178024682361294e-10,1.5525713035556826e-10,3930.0,5.832994220337604e-12
UGC02916,65.4,9.62,218.0,4.05,31.36,110.78,179.14,47.33,0.06,218000.0,31360.0,110780.0,179140.0,2.9684218329219996e+20,212.94787531224628,212947.8753122463,1.6009853947617416e-10,1.5276399431196193e-10,4050.0,5.948615457600967e-12
UGC02916,65.4,9.99,217.0,20.2,32.17,111.77,175.79,44.58,0.04,217000.0,32170.0,111770.0,175790.0,3.082591903419e+20,210.78322015758275,210783.22015758275,1.527578137987455e-10,1.441305475782304e-10,20200.0,2.8439703582807915e-11
UGC02916,65.4,10.4,217.0,4.2,33.08,112.69,172.23,41.71,0.02,217000.0,33080.0,112690.0,172230.0,3.20910468424e+20,208.46221576103426,208462.21576103425,1.4673563075475648e-10,1.3541625991017376e-10,4200.0,5.680088932442186e-12
UGC02916,65.4,10.71,216.0,3.16,34.0,113.45,169.76,39.66,0.01,216000.0,34000.0,113450.0,169760.0,3.304760689251e+20,206.99120778429213,206991.20778429214,1.4117814990886447e-10,1.296473909271494e-10,3160.0,4.130768089926035e-12
UGC02916,65.4,11.12,215.0,6.72,35.01,114.16,166.6,37.11,0.01,215000.0,35010.0,114160.0,166600.0,3.431273470072e+20,204.97259743682812,204972.59743682813,1.3471674701296845e-10,1.224436526742895e-10,6720.0,8.421363162113005e-12
UGC02916,65.4,12.67,212.0,1.82,39.99,115.88,156.1,28.84,0.0,212000.0,39990.0,115880.0,156100.0,3.909553495127e+20,198.48069049658204,198480.69049658204,1.1495941942224279e-10,1.0076491995595595e-10,1820.0,1.973831541023414e-12
UGC02916,65.4,12.98,211.0,16.6,41.0,116.15,154.24,27.43,0.0,211000.0,41000.0,116150.0,154240.0,4.005209500138e+20,197.3874365302919,197387.4365302919,1.1115773094632383e-10,9.727780806137e-11,16600.0,1.7490221172596926e-11
UGC02916,65.4,15.86,209.0,8.38,52.47,115.82,139.51,17.17,0.0,209000.0,52470.0,115820.0,139510.0,4.893884643466e+20,188.76020078395763,188760.20078395764,8.92562926637841e-11,7.280599359359939e-11,8380.0,7.157585957153213e-12
UGC02916,65.4,19.05,215.0,13.2,66.17,112.66,127.33,10.22,0.0,215000.0,66170.0,112660.0,127330.0,5.878215791805e+20,182.43813581595268,182438.13581595267,7.863780718027345e-11,5.6622067951982604e-11,13200.0,9.655991207252181e-12
UGC02916,65.4,22.14,215.0,13.9,76.32,108.18,118.11,6.19,0.0,215000.0,76320.0,108180.0,118110.0,6.831690164334e+20,177.41935322844574,177419.35322844575,6.766261186920548e-11,4.607589943749837e-11,13900.0,8.748933069599592e-12
UGC02916,65.4,25.34,210.0,10.6,79.67,102.95,110.4,3.68,0.0,210000.0,79670.0,102950.0,110400.0,7.819106990254e+20,170.68734985346748,170687.3498534675,5.640030256008485e-11,3.726022861218529e-11,10600.0,5.693744829875232e-12
UGC02916,65.4,28.53,196.0,12.8,78.35,97.69,104.04,2.19,0.0,196000.0,78350.0,97690.0,104040.0,8.803438138593e+20,162.807801410129,162807.801410129,4.363749639085872e-11,3.010912302978522e-11,12800.0,5.699591365336649e-12
UGC02916,65.4,31.72,185.0,11.5,74.49,92.71,98.67,1.3,0.0,185000.0,74490.0,92710.0,98670.0,9.787769286932e+20,154.53049246022613,154530.49246022612,3.4967109457407234e-11,2.4397462179541364e-11,11500.0,4.347262256866846e-12
UGC02916,65.4,34.91,182.0,10.8,72.76,88.3,94.06,0.78,0.0,182000.0,72760.0,88300.0,94060.0,1.0772100435270998e+21,148.11546576910865,148115.46576910865,3.07498061302347e-11,2.036575070184823e-11,10800.0,3.649427540731151e-12
UGC02916,65.4,38.0,181.0,10.3,70.63,85.07,90.15,0.0,0.0,181000.0,70630.0,85070.0,90150.0,1.17255748078e+21,142.6622735694339,142662.2735694339,2.7939781662735177e-11,1.735737874996221e-11,10300.0,3.179886752775385e-12
UGC02953,16.5,0.09,231.0,52.9,-0.75,12.18,80.49,2863.21,29242.18,231000.0,-750.0,12180.0,80490.0,2.7771098229e+18,81.4097967077673,81409.7967077673,1.9214580410175396e-08,2.3864936652304114e-09,52900.0,8.800444187863883e-09
UGC02953,16.5,0.17,231.0,27.9,-0.9,23.29,154.33,2799.34,23293.66,231000.0,-900.0,23290.0,154330.0,5.2456518877e+18,156.08005317784847,156080.05317784846,1.0172424923034033e-08,4.644033481734008e-09,27900.0,2.457235111278351e-09
UGC02953,16.5,0.26,231.0,16.4,-0.97,35.2,203.79,2729.19,15656.33,231000.0,-970.0,35200.0,203790.0,8.022761710600001e+18,206.8099248101986,206809.9248101986,6.65120091121456e-09,5.331124934633179e-09,16400.0,9.444129432373919e-10
UGC02953,16.5,0.34,231.0,11.9,-1.0,45.31,224.63,2668.31,11345.04,231000.0,-1000.0,45310.0,224630.0,1.04913037754e+19,229.156350555685,229156.350555685,5.086212461517017e-09,5.005348631990961e-09,11900.0,5.240340111866017e-10
UGC02953,16.5,0.43,232.0,8.04,-1.04,56.16,236.57,2601.44,8539.84,232000.0,-1040.0,56160.0,236570.0,1.32684135983e+19,243.14685295105093,243146.85295105094,4.05655126750768e-09,4.45572424027954e-09,8039.999999999999,2.8116096716173913e-10
UGC02953,16.5,0.51,232.0,6.53,-1.11,65.37,243.18,2543.41,6949.05,232000.0,-1110.0,65370.00000000001,243180.0,1.57369556631e+19,251.81537165153364,251815.37165153364,3.420229500055495e-09,4.029431279944826e-09,6530.0,1.925353330634688e-10
UGC02953,16.5,0.6,232.0,4.75,-1.21,75.35,248.89,2479.67,5592.32,232000.0,-1210.0,75350.0,248890.0,1.8514065485999997e+19,260.04868524951246,260048.68524951246,2.907195075047171e-09,3.6526455386655647e-09,4750.0,1.1904462591787984e-10
UGC02953,16.5,0.69,232.0,4.0,-1.34,84.97,252.61,2417.53,4572.83,232000.0,-1340.0,84970.0,252610.0,2.1291175308899996e+19,266.5211222398705,266521.12223987054,2.527995717432323e-09,3.336288747305888e-09,4000.0,8.717226611835596e-11
UGC02953,16.5,0.77,233.0,5.69,-1.48,93.17,255.01,2363.6,3849.38,233000.0,-1480.0,93170.0,255010.0,2.37597173737e+19,271.50126961029116,271501.2696102912,2.2849177515930106e-09,3.102433342982186e-09,5690.0,1.1159812881171014e-10
UGC02953,16.5,0.86,233.0,4.83,-1.64,102.03,256.4,2304.36,3221.94,233000.0,-1640.0,102030.0,256399.99999999997,2.65368271966e+19,275.95972622830305,275959.72622830304,2.0457984520076956e-09,2.8697390963813894e-09,4830.0,8.481722337508301e-11
UGC02953,16.5,0.95,234.0,10.8,-1.82,110.51,257.17,2246.61,2765.52,234000.0,-1820.0,110510.0,257170.00000000003,2.93139370195e+19,279.91459661832573,279914.59661832574,1.867916955800772e-09,2.672864492677294e-09,10800.0,1.7242310361237897e-10
UGC02953,16.5,1.03,235.0,10.3,-2.0,117.74,258.4,2196.5,2416.65,235000.0,-2000.0,117740.0,258399.99999999997,3.17824790843e+19,283.96701850743153,283967.01850743155,1.7375925853210175e-09,2.5371610372531764e-09,10300.0,1.5231662662814025e-10
UGC02953,16.5,1.11,235.0,10.6,-2.17,124.74,258.76,2147.5,2096.14,235000.0,-2170.0,124740.0,258760.0,3.4251021149100003e+19,287.2655811265944,287265.5811265944,1.6123606872798629e-09,2.409315440283402e-09,10600.0,1.4545551732056635e-10
UGC02953,16.5,1.2,236.0,10.2,-2.35,132.45,259.47,2093.68,1752.88,236000.0,-2350.0,132450.0,259470.00000000003,3.702813097199999e+19,291.33006350186383,291330.06350186386,1.5041536944469682e-09,2.2921277329438966e-09,10200.0,1.300200651132125e-10
UGC02953,16.5,1.29,237.0,10.6,-2.54,139.94,259.74,2041.21,1444.87,237000.0,-2540.0,139940.0,259740.0,3.98052407949e+19,295.05003440094697,295050.034400947,1.411095596416957e-09,2.187011585950606e-09,10600.0,1.262245849959472e-10
UGC02953,16.5,1.38,238.0,14.2,-2.73,147.1,259.48,1990.06,1174.7,238000.0,-2730.0,147100.0,259480.00000000003,4.258235061779999e+19,298.28800394920347,298288.00394920347,1.3302224789892658e-09,2.0894979259977014e-09,14200.0,1.58732430265946e-10
UGC02953,16.5,1.46,238.0,14.1,-2.94,153.23,258.65,1945.67,969.16,238000.0,-2940.0,153230.0,258649.99999999997,4.50508926826e+19,300.6458032303128,300645.8032303128,1.2573335760309497e-09,2.006350898234487e-09,14100.0,1.4897818001711253e-10
UGC02953,16.5,1.55,239.0,19.6,-3.15,159.87,257.13,1896.9,770.65,239000.0,-3150.0,159870.0,257130.0,4.78280025055e+19,302.7939502367905,302793.9502367905,1.1943003472376115e-09,1.916955998516909e-09,19600.0,1.9588524523729862e-10
UGC02953,16.5,1.63,240.0,17.8,-3.37,165.58,255.36,1854.59,629.73,240000.0,-3370.0,165580.0,255360.0,5.02965445703e+19,304.3629788591247,304362.9788591247,1.1452078963295756e-09,1.8418128659021603e-09,17800.0,1.6987250462222038e-10
UGC02953,16.5,1.72,241.0,7.14,-3.59,171.83,252.89,1808.11,495.74,241000.0,-3590.0,171830.0,252890.0,5.30736543932e+19,305.76427047645706,305764.2704764571,1.0943471043034406e-09,1.761547987771095e-09,7140.0,6.484347157449432e-11
UGC02953,16.5,1.8,242.0,11.9,-3.81,177.21,250.43,1767.23,402.06,242000.0,-3810.0,177210.0,250430.0,5.5542196458e+19,306.8111554360434,306811.1554360434,1.0544055463180149e-09,1.6948030705120155e-09,11900.0,1.0369773554697832e-10
UGC02953,16.5,1.89,243.0,10.9,-4.02,183.03,247.35,1719.56,316.59,243000.0,-4019.9999999999995,183030.0,247350.0,5.831930628089999e+19,307.73066762999105,307730.667629991,1.0125120438776377e-09,1.623787555768892e-09,10900.0,9.083441381289094e-11
UGC02953,16.5,1.98,244.0,17.6,-4.24,188.55,244.09,1672.1,250.14,244000.0,-4240.0,188550.0,244090.0,6.10964161038e+19,308.462328656191,308462.328656191,9.744597768034557e-10,1.5573582587617942e-09,17600.0,1.4057780386672804e-10
UGC02953,16.5,2.07,246.0,11.4,-4.48,193.82,240.73,1628.43,196.88,246000.0,-4480.0,193820.0,240730.0,6.387352592669999e+19,309.09091817780734,309090.91817780735,9.474347802475626e-10,1.4957244697848153e-09,11400.0,8.781102841318873e-11
UGC02953,16.5,2.15,247.0,12.9,-4.72,198.33,237.68,1591.58,160.14,247000.0,-4720.0,198330.0,237680.0,6.63420679915e+19,309.59465386211053,309594.6538621105,9.196125753543997e-10,1.4447672887176284e-09,12900.0,9.605669815442717e-11
UGC02953,16.5,2.23,248.0,15.4,-4.99,202.68,234.62,1556.82,129.09,248000.0,-4990.0,202680.0,234620.0,6.8810610056299995e+19,310.0816455387194,310081.6455387194,8.938156477566204e-10,1.3973226922611316e-09,15400.0,1.1100613689880608e-10
UGC02953,16.5,2.32,249.0,17.6,-5.25,207.44,231.17,1520.1,101.99,249000.0,-5250.0,207440.0,231170.0,7.158771987919999e+19,310.64205285183135,310642.05285183137,8.660842963656755e-10,1.3479753952610228e-09,17600.0,1.2243440655450513e-10
UGC02953,16.5,2.4,251.0,24.0,-5.52,211.55,228.14,1490.64,82.62,251000.0,-5520.0,211550.0,228140.0,7.405626194399999e+19,311.1779756023874,311177.9756023874,8.507180668616548e-10,1.3075428054041185e-09,24000.0,1.6268712035601365e-10
UGC02953,16.5,2.49,252.0,10.1,-5.8,216.16,224.74,1462.65,65.01,252000.0,-5800.0,216160.0,224740.0,7.68333717669e+19,311.87634280272044,311876.34280272044,8.265158555407518e-10,1.2659453953822547e-09,10100.0,6.625246143620312e-11
UGC02953,16.5,2.58,253.0,12.0,-6.06,220.83,221.41,1439.08,51.48,253000.0,-6060.0,220830.0,221410.0,7.96104815898e+19,312.7698844198399,312769.8844198399,8.040272929111521e-10,1.2287954883133596e-09,12000.0,7.627136375441758e-11
UGC02953,16.5,2.67,254.0,6.34,-6.31,225.64,218.17,1415.29,40.48,254000.0,-6310.0,225640.0,218170.0,8.238759141269999e+19,313.9289324034979,313928.9324034979,7.830790886557573e-10,1.1961919618007954e-09,6340.0,3.909229466202757e-11
UGC02953,16.5,2.75,256.0,6.22,-6.56,230.0,215.36,1394.11,32.75,256000.0,-6560.0,230000.0,215360.0,8.48561334775e+19,315.1554587818526,315155.45878185256,7.723189510794429e-10,1.1704865532947707e-09,6220.0,3.752987402901668e-11
UGC02953,16.5,2.83,257.0,5.6,-6.82,234.46,212.6,1373.66,26.62,257000.0,-6820.0,234460.0,212600.0,8.73246755423e+19,316.57031446425924,316570.31446425925,7.563612414226025e-10,1.1476339691803957e-09,5600.0,3.296204631880602e-11
UGC02953,16.5,2.92,259.0,8.73,-7.07,239.57,209.57,1344.19,20.95,259000.0,-7070.0,239570.0,209570.0,9.01017853652e+19,318.3761214350096,318376.12143500964,7.445024505131359e-10,1.1249871940844977e-09,8730.0,5.0189238555827615e-11
UGC02953,16.5,3.0,260.0,5.19,-7.31,243.97,206.96,1311.28,16.93,260000.0,-7310.0,243970.0,206960.0,9.257032743e+19,320.01131011262714,320011.31011262716,7.302556000044171e-10,1.1062641933230551e-09,5190.0,2.9154050492484036e-11
UGC02953,16.5,3.09,262.0,11.0,-7.55,248.68,204.14,1269.31,13.39,262000.0,-7550.0,248680.0,204140.0,9.53474372529e+19,321.82586052087237,321825.86052087235,7.199354484791062e-10,1.0862576644329246e-09,11000.0,6.04525949104593e-11
UGC02953,16.5,3.18,263.0,16.0,-7.78,252.98,201.42,1224.91,10.58,263000.0,-7780.0,252980.0,201420.0,9.81245470758e+19,323.46472017825994,323464.72017825994,7.049102600857643e-10,1.0662920575742893e-09,16000.0,8.576854875568235e-11
UGC02953,16.5,3.27,264.0,13.1,-8.0,256.93,198.78,1182.82,8.31,264000.0,-8000.0,256930.0,198780.0,1.009016568987e+20,324.9469392070035,324946.9392070035,6.907319675629424e-10,1.046469567947803e-09,13100.0,6.854991496268595e-11
UGC02953,16.5,3.35,266.0,11.8,-8.21,260.17,196.48,1144.53,6.73,266000.0,-8210.0,260170.00000000003,196480.0,1.033701989635e+20,326.1291514109096,326129.1514109096,6.844912819117618e-10,1.0289254008068202e-09,11800.0,6.072930170344955e-11
UGC02953,16.5,3.43,267.0,12.7,-8.4,263.1,194.27,1105.43,5.47,267000.0,-8400.0,263100.0,194270.0,1.058387410283e+20,327.15898719124317,327158.98719124316,6.735624338250413e-10,1.0112837875819089e-09,12700.0,6.407672591444213e-11
UGC02953,16.5,4.21,280.0,5.52,-9.93,282.25,175.61,838.68,0.7,280000.0,-9930.0,282250.0,175610.0,1.299070261601e+20,332.56960098601917,332569.6009860192,6.03508542358427e-10,8.513976708518541e-10,5520.0,2.3795479670132265e-11
UGC02953,16.5,4.29,282.0,2.35,-10.07,283.7,173.97,817.02,0.56,282000.0,-10070.0,283700.0,173970.0,1.3237556822489999e+20,332.9454246569548,332945.4246569548,6.007452966312665e-10,8.374102357896318e-10,2350.0,1.0012421610521109e-11
UGC02953,16.5,4.38,283.0,5.1,-10.2,285.12,172.2,793.56,0.44,283000.0,-10200.0,285120.0,172200.0,1.3515267804779998e+20,333.24209578023004,333242.09578023007,5.925816724968972e-10,8.216655119532625e-10,5100.0,2.1358067347944707e-11
UGC02953,16.5,4.47,285.0,4.61,-10.32,286.54,170.45,771.06,0.35,285000.0,-10320.0,286540.0,170450.0,1.379297878707e+20,333.5639016740271,333563.9016740271,5.88886572319991e-10,8.066776453270808e-10,4610.0,1.9050997181720412e-11
UGC02953,16.5,4.8,290.0,10.8,-10.66,290.98,164.51,698.48,0.15,290000.0,-10660.0,290980.0,164510.0,1.4811252388799998e+20,334.4346514642285,334434.6514642285,5.678115380951506e-10,7.551457038472745e-10,10800.0,4.229216973398363e-11
UGC02953,16.5,5.25,296.0,2.85,-10.87,296.92,157.31,618.22,0.04,296000.0,-10870.0,296920.0,157310.0,1.619980730025e+20,336.19351480955135,336193.51480955136,5.408459395603298e-10,6.977001473237017e-10,2850.0,1.0414938700992837e-11
UGC02953,16.5,5.32,298.0,1.92,-10.98,297.8,156.27,605.44,0.04,298000.0,-10980.0,297800.0,156270.0,1.641580473092e+20,336.4902870812173,336490.2870812173,5.409664738076055e-10,6.897359901384161e-10,1920.0,6.970843152420151e-12
UGC02953,16.5,5.41,299.0,4.29,-10.98,298.79,154.97,589.09,0.03,299000.0,-10980.0,298790.0,154970.0,1.669351571321e+20,336.76657405389864,336766.5740538986,5.355432704283779e-10,6.793759166635847e-10,4290.0,1.5367763412292585e-11
